Season,TEAM,Playoffs,W,L,NOG,WR,PTS,oppPTS,ALL A,ALL G,ALL S,X2 A,X2 G,X2 S,X3 A,X3 G,X3 S,FT A,FT G,FT S,Rebounds,ORB,DRB,AST,STL,BLK,TOV,FOUL
1995,Los Angeles Clippers,0,17,65,82,0.21 ,96.7,105.8,0.44 ,37.3,84,0.47 ,33.3,71.2,0.32 ,4,12.8,0.71 ,18,25.4,38.3,13,25.3,22,9.6,5.3,15.5,26.2
1995,Los Angeles Lakers,1,48,34,82,0.59 ,105.1,105.3,0.46 ,40,86.4,0.49 ,33.6,68.2,0.35 ,6.4,18.2,0.74 ,18.6,25.3,42,13.7,28.2,25.3,9.1,6.9,14.7,23.6
1995,Minnesota Timberwolves,0,21,61,82,0.26 ,94.2,103.2,0.45 ,34,75.9,0.47 ,30.1,63.5,0.31 ,3.9,12.4,0.78 ,22.2,28.7,36.3,10.8,25.5,21.7,7.4,4.9,16.3,25.3
1995,Phoenix Suns,1,59,23,82,0.72 ,110.6,106.8,0.48 ,40.9,85,0.51 ,33.8,65.7,0.37 ,7.1,19.3,0.76 ,21.7,28.7,41.8,12.5,29.3,26.8,8.4,3.8,14,22.4
1995,Portland Trail Blazers,1,44,38,82,0.54 ,103.1,99.2,0.45 ,39.2,87,0.47 ,33.6,71.6,0.37 ,5.6,15.4,0.70 ,19,27.2,46.3,16.5,29.8,22.5,8.1,5.7,14.4,24.7
1995,Atlanta Hawks,1,42,40,82,0.51 ,96.6,95.3,0.45 ,36.4,81.5,0.48 ,29.8,62.2,0.34 ,6.6,19.3,0.72 ,17.2,23.8,41.2,13.5,27.7,21.4,9,5,14.4,22
1995,Kansas City Kings,0,39,43,82,0.48 ,98.2,99.2,0.47 ,36.9,78.8,0.49 ,32.5,66.2,0.35 ,4.4,12.6,0.71 ,20.1,28.3,41.4,13.1,28.4,22.2,7.9,5.6,17,24.9
1995,San Antonio Spurs,1,62,20,82,0.76 ,106.6,100.6,0.48 ,39.5,81.5,0.51 ,34.2,67.4,0.38 ,5.3,14.1,0.74 ,22.4,30.3,45,12.5,32.5,23.4,8,5.6,14.8,22.8
1995,Boston Celtics,1,35,47,82,0.43 ,102.8,104.7,0.46 ,38.8,83.5,0.48 ,34.4,71.5,0.37 ,4.4,12,0.75 ,20.8,27.7,42.4,14.1,28.3,21.7,7.5,4.4,15.5,24.1
1995,Oklahoma City Thunder,1,57,25,82,0.70 ,110.4,102.2,0.49 ,40.4,82.2,0.52 ,34.4,66.3,0.38 ,6,15.9,0.76 ,23.7,31.3,41.5,13,28.5,25.8,11.2,4.8,15.4,25.2
1995,New Orleans Pelicans,1,50,32,82,0.61 ,100.6,97.3,0.47 ,37.2,78.5,0.50 ,30.4,61.3,0.40 ,6.8,17.2,0.78 ,19.4,24.9,39.4,10.1,29.2,25.3,7.6,4.9,14.2,20.5
1995,Utah Jazz,1,60,22,82,0.73 ,106.4,98.4,0.51 ,39.5,77.3,0.53 ,35.8,67.5,0.38 ,3.7,9.8,0.78 ,23.6,30.3,40.1,10.7,29.4,27.5,9.2,4.8,15.2,24.9
1995,Chicago Bulls,1,47,35,82,0.57 ,101.5,96.7,0.48 ,38.9,81.8,0.50 ,33.5,67.3,0.37 ,5.4,14.5,0.73 ,18.3,25.2,41.5,13.5,28,24,9.7,4.3,15,23.9
1995,Cleveland Cavaliers,1,43,39,82,0.52 ,90.5,89.8,0.44 ,33.6,76.3,0.45 ,28.7,63.7,0.39 ,4.9,12.6,0.76 ,18.4,24.2,40,12.7,27.3,20.4,7.7,4.3,13.3,20.7
1995,Detroit Pistons,0,28,54,82,0.34 ,98.2,105.5,0.46 ,37.3,80.9,0.49 ,31.3,63.9,0.35 ,6,17,0.74 ,17.5,23.7,38.6,11.7,26.9,22.8,8.6,5.1,15.7,26.2
1995,Indiana Pacers,1,52,30,82,0.63 ,99.2,95.5,0.48 ,36.4,76.2,0.50 ,31.8,64.2,0.38 ,4.6,12,0.75 ,21.9,29.1,40.7,12.8,27.9,22.9,8.6,4.4,16,23.6
1995,Miami Heat,0,32,50,82,0.39 ,101.1,102.8,0.47 ,38.3,82.2,0.49 ,33,67.8,0.37 ,5.3,14.4,0.74 ,19.1,26,41,13.3,27.7,21.7,8.1,3.6,15.3,24.4
1995,Milwaukee Bucks,0,34,48,82,0.41 ,99.3,103.7,0.46 ,36.9,80.3,0.48 ,30.9,63.8,0.37 ,6,16.5,0.71 ,19.6,27.5,39.6,13,26.7,21.2,8.2,4.4,16.4,22.7
1995,New Jersey Nets,0,30,52,82,0.37 ,98.1,101.2,0.44 ,35.8,82.2,0.46 ,30.8,66.4,0.32 ,5,15.8,0.76 ,21.3,28.1,46.1,14.8,31.3,23,6.6,6.7,15.2,22.5
1995,New York Knicks,1,55,27,82,0.67 ,98.2,95.1,0.47 ,36.4,78,0.50 ,29.9,60.4,0.37 ,6.5,17.6,0.73 ,18.9,25.8,41.5,11.3,30.2,25.1,7.2,4.7,15.5,25.6
1995,Orlando Magic,1,57,25,82,0.70 ,110.9,103.8,0.50 ,42.2,84.1,0.54 ,35.8,66.9,0.37 ,6.4,17.2,0.67 ,20.1,30.1,44,14,30,27.8,8.2,6,15.5,21
1995,Philadelphia 76ers,0,24,58,82,0.29 ,95.4,100.4,0.45 ,36,80.2,0.46 ,31.7,68.8,0.38 ,4.3,11.4,0.74 ,19.1,25.9,40.7,13.5,27.2,19.1,7.8,7,15.9,22.4
1995,Washington Wizards,0,21,61,82,0.26 ,100.5,106.1,0.46 ,38.7,84.1,0.49 ,33.4,68.7,0.34 ,5.3,15.4,0.72 ,17.8,24.5,39.8,12.7,27.1,21.3,7.9,4.9,15.5,23.8
1996,Dallas Mavericks,0,26,56,82,0.32 ,102.5,107.5,0.42 ,38.1,90.6,0.44 ,29.1,65.7,0.36 ,9,24.9,0.72 ,17.4,24.1,46.2,17.2,29,23.3,7.8,4.2,15.1,22.4
1996,Denver Nuggets,0,35,47,82,0.43 ,97.7,100.4,0.45 ,36.6,81.2,0.47 ,31.8,67.2,0.35 ,4.8,14,0.74 ,19.7,26.5,43.2,12.9,30.3,22.6,6.4,7.3,14.9,23
1996,Golden State Warriors,0,36,46,82,0.44 ,101.6,103.1,0.46 ,37.3,81.7,0.47 ,31.8,67.1,0.37 ,5.5,14.6,0.76 ,21.6,28.5,42.2,14.3,27.9,23,8.6,5.7,15.8,22.4
1996,Houston Rockets,1,48,34,82,0.59 ,102.5,100.7,0.46 ,37.5,81,0.50 ,29.7,59.5,0.36 ,7.8,21.5,0.77 ,19.6,25.7,41.1,11.2,29.9,24.2,7.9,5.8,14.7,21.4
1996,Los Angeles Clippers,0,29,53,82,0.35 ,99.4,103,0.47 ,38.1,80.7,0.50 ,31.9,63.9,0.37 ,6.2,16.8,0.70 ,17,24.2,38.6,11.9,26.7,20.4,8.6,5,15.8,24.5
1996,Los Angeles Lakers,1,53,29,82,0.65 ,102.9,98.5,0.48 ,39.2,81.8,0.51 ,33.4,65.2,0.35 ,5.8,16.6,0.75 ,18.6,25,40.2,12.1,28.1,25.4,8.8,6.3,13.8,20.8
1996,Minnesota Timberwolves,0,26,56,82,0.32 ,97.9,103.2,0.46 ,36.3,79,0.48 ,32.9,68.5,0.33 ,3.4,10.5,0.78 ,21.9,28.2,39.7,12,27.7,22.8,7.9,5.9,16.8,24.3
1996,Phoenix Suns,1,41,41,82,0.50 ,104.3,104,0.47 ,38.5,81.4,0.50 ,34.5,69.4,0.33 ,4,12,0.77 ,23.3,30.1,42.8,12.3,30.5,24.4,7.6,4,14.3,21.7
1996,Atlanta Hawks,1,46,36,82,0.56 ,98.3,97.1,0.45 ,36.4,81.3,0.48 ,29.5,61.8,0.36 ,6.9,19.5,0.76 ,18.6,24.5,40.6,14.4,26.2,19.6,9.4,3.9,14.4,20.9
1996,Portland Trail Blazers,1,44,38,82,0.54 ,99.3,97,0.46 ,37.4,81.6,0.48 ,31.5,65,0.35 ,5.9,16.6,0.66 ,18.7,28.3,45.6,14.1,31.4,21.5,7.2,5.1,16.2,22.7
1996,Kansas City Kings,1,39,43,82,0.48 ,99.5,102.3,0.46 ,36.2,79.2,0.47 ,30.6,64.6,0.39 ,5.6,14.6,0.73 ,21.5,29.4,42.2,13.6,28.6,22.3,7.8,5.3,17,26
1996,Boston Celtics,0,33,49,82,0.40 ,103.6,107,0.46 ,38.6,84.7,0.48 ,32,67,0.37 ,6.6,17.7,0.71 ,19.9,27.9,42.4,12.8,29.6,21.9,8,5,15.3,24.9
1996,San Antonio Spurs,1,59,23,82,0.72 ,103.4,97.1,0.48 ,38.4,80.5,0.50 ,32.1,64.4,0.39 ,6.3,16.1,0.74 ,20.3,27.6,43,11.4,31.5,24.9,7.9,6.5,14.2,22.2
1996,New Orleans Pelicans,0,41,41,82,0.50 ,102.8,103.4,0.47 ,37.9,80.7,0.50 ,30.8,62.2,0.38 ,7.1,18.5,0.77 ,19.9,25.8,39.5,12,27.5,23.3,7.1,3.4,14.6,22.1
1996,Chicago Bulls,1,72,10,82,0.88 ,105.2,92.9,0.48 ,40.2,84,0.50 ,33.6,67.5,0.40 ,6.6,16.5,0.75 ,18.2,24.4,44.6,15.2,29.4,24.8,9.1,4.2,13.8,22
1996,Oklahoma City Thunder,1,64,18,82,0.78 ,104.5,96.7,0.48 ,37.5,78.1,0.52 ,30.4,58.6,0.36 ,7.1,19.5,0.76 ,22.5,29.6,41.5,11.6,29.9,24.4,10.8,4.8,17.2,24
1996,Utah Jazz,1,55,27,82,0.67 ,102.5,95.9,0.49 ,38.2,78.3,0.51 ,33.6,65.9,0.37 ,4.6,12.4,0.77 ,21.6,28.1,41,12.1,28.9,26.1,8.1,5.1,14.3,25
1996,Cleveland Cavaliers,1,47,35,82,0.57 ,91.1,88.5,0.46 ,33.7,73.1,0.49 ,26.4,53.8,0.38 ,7.3,19.3,0.76 ,16.5,21.6,35.6,10.6,25.1,22.2,8.2,4.1,12,20.5
1996,Detroit Pistons,1,46,36,82,0.56 ,95.4,92.9,0.46 ,34.3,74.7,0.48 ,27.7,58.2,0.40 ,6.6,16.5,0.75 ,20.2,26.9,40.5,10.8,29.8,19.6,6.2,4.3,14.2,23.8
1996,Memphis Grizzlies,0,15,67,82,0.18 ,89.8,99.8,0.43 ,33.8,79.1,0.45 ,29.3,65.3,0.33 ,4.5,13.8,0.72 ,17.6,24.4,38.1,11.7,26.5,20.8,8.9,4.1,15.6,22.6
1996,Indiana Pacers,1,52,30,82,0.63 ,99.3,96.1,0.48 ,36.3,75.7,0.50 ,31.9,63.8,0.37 ,4.4,11.9,0.76 ,22.2,29.5,39.9,12.3,27.6,23.4,7.1,3.9,15.8,24.8
1996,Miami Heat,1,42,40,82,0.51 ,96.5,95,0.46 ,35.4,77.4,0.48 ,28.7,59.6,0.38 ,6.7,17.8,0.71 ,18.9,26.7,42.6,12.2,30.4,21.4,7,5.4,16.3,26.3
1996,Milwaukee Bucks,0,25,57,82,0.30 ,95.6,100.9,0.47 ,37,79.1,0.49 ,32.6,66.2,0.34 ,4.4,12.9,0.74 ,17.2,23.3,38.3,11.9,26.4,21.4,7.1,3.7,15.1,23.7
1996,New Jersey Nets,0,30,52,82,0.37 ,93.7,97.9,0.43 ,35.1,82.3,0.44 ,32.1,73.2,0.34 ,3,9.1,0.75 ,20.4,27.4,47,16.5,30.5,21.4,7.6,7,16,22.9
1996,New York Knicks,1,47,35,82,0.57 ,97.2,94.9,0.47 ,36.6,77.8,0.49 ,30.7,62.1,0.38 ,5.9,15.7,0.76 ,18,23.8,40,10.1,29.9,22.2,7.9,4.6,15,22.7
1996,Orlando Magic,1,60,22,82,0.73 ,104.5,99,0.48 ,39.1,81,0.52 ,31.5,60.9,0.38 ,7.6,20.1,0.69 ,18.8,27.2,41.1,11.8,29.3,25.4,8.1,5,13.9,20.8
1996,Philadelphia 76ers,0,18,64,82,0.22 ,94.5,104.5,0.44 ,34.1,78.3,0.46 ,28.1,60.8,0.34 ,6,17.5,0.73 ,20.3,27.6,38.9,12.6,26.4,19.9,7.8,5.1,16.6,21.7
1996,Toronto Raptors,0,21,61,82,0.26 ,97.5,105,0.47 ,37.6,80.5,0.49 ,32.6,66.3,0.35 ,5,14.2,0.72 ,17.2,23.8,40,13.1,27,23.5,9.1,6,18,24.2
1996,Washington Wizards,0,39,43,82,0.48 ,102.5,101.5,0.48 ,39,80.7,0.50 ,33,65.9,0.41 ,6,14.8,0.73 ,18.4,25.3,39.7,11.3,28.4,22.1,7.2,6.2,15.7,24.2
1997,Dallas Mavericks,0,24,58,82,0.29 ,90.6,97,0.44 ,34.3,78.7,0.46 ,29.1,62.7,0.33 ,5.2,16,0.72 ,16.8,23.4,40.3,12.7,27.6,20.3,8,4.3,15.3,21.9
1997,Denver Nuggets,0,21,61,82,0.26 ,97.8,104.1,0.44 ,35.8,81.5,0.46 ,28,60.6,0.37 ,7.8,20.9,0.76 ,18.5,24.3,42,12.1,29.9,23,6.1,5.9,15.8,21.8
1997,Golden State Warriors,0,30,52,82,0.37 ,99.6,104.4,0.46 ,36.5,80.1,0.48 ,30.6,63.5,0.35 ,5.9,16.6,0.78 ,20.7,26.6,40.8,13.3,27.5,22.1,7.5,4.3,16.5,21.8
1997,Houston Rockets,1,57,25,82,0.70 ,100.6,96.1,0.47 ,37,79.1,0.51 ,28.8,56.7,0.37 ,8.2,22.4,0.76 ,18.3,24.3,42.6,11.3,31.3,24.5,8.4,4.1,16,19.6
1997,Los Angeles Clippers,1,36,46,82,0.44 ,97.2,99.5,0.45 ,36.5,81.7,0.47 ,30.7,65.4,0.35 ,5.8,16.3,0.73 ,18.5,25.3,40.7,13.3,27.3,20.3,8.9,5.4,15.3,24
1997,Los Angeles Lakers,1,56,26,82,0.68 ,100,95.7,0.45 ,36.8,81,0.48 ,30.1,62.7,0.37 ,6.7,18.3,0.69 ,19.7,28.4,42.8,13.3,29.4,22.5,9,7,14.4,22.2
1997,Minnesota Timberwolves,1,40,42,82,0.49 ,96.1,97.6,0.46 ,35.8,78.5,0.48 ,31.3,65.2,0.34 ,4.5,13.3,0.75 ,20,26.6,39.7,11.7,28.1,22.9,7.5,6.8,14.7,22.2
1997,Atlanta Hawks,1,56,26,82,0.68 ,94.8,89.4,0.45 ,34.3,76.9,0.48 ,26.3,54.5,0.36 ,8,22.4,0.76 ,18.2,23.8,41.1,12.5,28.7,19,8.5,5.2,14.4,19.4
1997,Phoenix Suns,1,40,42,82,0.49 ,102.8,102.2,0.47 ,38.3,81.7,0.50 ,31.9,64.3,0.37 ,6.4,17.4,0.76 ,19.7,25.9,40.1,11.1,29,25.2,8.1,3.9,14.1,21.1
1997,Portland Trail Blazers,1,49,33,82,0.60 ,99,94.8,0.46 ,36.6,78.8,0.49 ,30.5,61.7,0.36 ,6.1,17.1,0.71 ,19.7,27.6,43.3,12.9,30.4,20.9,7.8,5.3,16,23.5
1997,Boston Celtics,0,15,67,82,0.18 ,100.6,107.9,0.44 ,37.4,85,0.46 ,31.7,68.8,0.35 ,5.7,16.2,0.75 ,20.1,26.8,40,13.4,26.7,21.9,9.9,3.8,15.8,23.4
1997,New Orleans Pelicans,1,54,28,82,0.66 ,98.9,97,0.47 ,36.4,77.3,0.48 ,29.2,60.4,0.43 ,7.2,16.9,0.78 ,18.8,24.2,39.1,11.1,28,24.6,7.3,4.2,14,20.8
1997,Kansas City Kings,0,34,48,82,0.41 ,96.4,99.8,0.45 ,36.6,80.6,0.47 ,31.6,67.7,0.39 ,5,12.9,0.72 ,18.2,25.2,41.5,13.4,28.1,21.9,7.2,4.4,15.6,23.7
1997,Chicago Bulls,1,69,13,82,0.84 ,103.1,92.3,0.47 ,40,84.4,0.50 ,33.6,67.3,0.37 ,6.4,17.1,0.75 ,16.8,22.5,45.1,15.1,30,26.1,8.7,4,13.1,19.7
1997,San Antonio Spurs,0,20,62,82,0.24 ,90.5,98.3,0.44 ,34.5,77.9,0.47 ,29.9,63.5,0.32 ,4.6,14.4,0.72 ,16.9,23.5,39.4,13.4,26,20.3,7.9,5.3,14.4,21.5
1997,Oklahoma City Thunder,1,57,25,82,0.70 ,100.9,93.2,0.47 ,36.5,78.2,0.50 ,29.7,58.9,0.35 ,6.8,19.3,0.75 ,21,28,40,12.3,27.7,23.5,11,4.7,14.6,22
1997,Cleveland Cavaliers,0,42,40,82,0.51 ,87.5,85.6,0.45 ,33,72.8,0.47 ,27.1,57.1,0.38 ,5.9,15.7,0.72 ,15.6,21.6,37.4,11.1,26.3,20.9,8,3.8,13.6,23
1997,Utah Jazz,1,64,18,82,0.78 ,103.1,94.3,0.50 ,38.2,75.8,0.53 ,34.1,64.8,0.37 ,4.1,11,0.77 ,22.7,29.5,40.2,10.8,29.4,26.8,9.1,5,14.9,24.2
1997,Detroit Pistons,1,54,28,82,0.66 ,94.2,88.9,0.46 ,34.5,74.3,0.49 ,27.4,56,0.39 ,7.1,18.3,0.75 ,18.1,24.3,38.4,10.5,28,19,7.7,3.5,12,20.1
1997,Indiana Pacers,0,39,43,82,0.48 ,95.4,94.4,0.46 ,34.8,76.3,0.47 ,29.6,62.5,0.38 ,5.2,13.8,0.72 ,20.6,28.5,41.7,12.5,29.1,21.3,7.1,4.7,15.6,24.1
1997,Memphis Grizzlies,0,14,68,82,0.17 ,89.2,99.4,0.44 ,34.4,78.7,0.46 ,29,63.2,0.35 ,5.4,15.5,0.71 ,15,21.1,38.8,12.5,26.3,22.7,8,5.7,15,21.4
1997,Miami Heat,1,61,21,82,0.74 ,94.8,89.3,0.45 ,34.4,76,0.49 ,26.1,53.3,0.36 ,8.3,22.7,0.72 ,17.7,24.7,41,11.7,29.3,21.2,7.9,5.3,15.2,23.4
1997,Milwaukee Bucks,0,33,49,82,0.40 ,95.3,97.2,0.47 ,36.2,76.9,0.49 ,32.2,65.7,0.35 ,4,11.2,0.74 ,19,25.7,39.2,11.6,27.6,19.6,7.7,4.2,15.1,23.1
1997,New Jersey Nets,0,26,56,82,0.32 ,97.2,101.8,0.42 ,36.5,86.5,0.44 ,30.6,69.8,0.35 ,5.9,16.7,0.74 ,18.3,24.8,46.2,17.2,29,21,8.3,5.9,15,22.7
1997,New York Knicks,1,57,25,82,0.70 ,95.4,92.2,0.46 ,35.1,75.9,0.49 ,29.4,60.1,0.36 ,5.7,15.8,0.75 ,19.3,25.8,42.5,11.9,30.7,22,7.7,4.6,17.3,24.8
1997,Orlando Magic,1,45,37,82,0.55 ,94.1,94.5,0.44 ,34.6,79.2,0.47 ,27.7,58.9,0.34 ,6.9,20.3,0.75 ,18,24.1,40.1,13.1,27.1,20.6,8.5,4.4,14.7,20
1997,Philadelphia 76ers,0,22,60,82,0.27 ,100.2,106.7,0.44 ,36.6,83.5,0.47 ,31.3,67,0.32 ,5.3,16.5,0.73 ,21.7,29.9,44.2,15.5,28.7,20.7,8.3,4.8,16.9,21.1
1997,Toronto Raptors,0,30,52,82,0.37 ,95.5,98.6,0.44 ,35.3,80.9,0.46 ,28.1,61.1,0.36 ,7.2,19.8,0.72 ,17.6,24.5,41.3,13.8,27.5,20.9,8.8,6.3,15.6,23
1997,Washington Wizards,1,44,38,82,0.54 ,99.4,97.7,0.48 ,39.1,81.4,0.51 ,35.1,69.2,0.33 ,4,12.2,0.71 ,17.1,24.1,41.8,12.3,29.5,23.4,8.7,4.9,15.4,22.1
1998,Dallas Mavericks,0,20,62,82,0.24 ,91.4,97.5,0.43 ,35.1,82.4,0.44 ,30,68,0.36 ,5.1,14.4,0.75 ,16,21.2,40.1,12.3,27.8,18.7,7.9,5.7,13.5,20
1998,Denver Nuggets,0,11,71,82,0.13 ,89,100.8,0.42 ,32.6,78.2,0.43 ,29.1,67.3,0.32 ,3.5,10.9,0.77 ,20.2,26.2,39,12.7,26.3,18.9,8.1,4.8,14.8,23.6
1998,Golden State Warriors,0,19,63,82,0.23 ,88.3,97.4,0.41 ,34.7,84,0.43 ,32.4,75.5,0.27 ,2.3,8.5,0.71 ,16.6,23.3,45.9,15.7,30.2,20.8,7.6,5.5,16,22.7
1998,Houston Rockets,1,41,41,82,0.50 ,98.8,99.5,0.45 ,35.9,79.4,0.49 ,28.9,59,0.34 ,7,20.4,0.77 ,19.9,25.9,40.7,12,28.7,21.9,8.4,3.6,15.3,20.2
1998,Los Angeles Clippers,0,17,65,82,0.21 ,95.9,103.3,0.44 ,35.7,81.6,0.46 ,29.3,63.7,0.36 ,6.4,17.9,0.72 ,18,25,40.4,12.7,27.8,18.7,7.6,5.6,15.2,22.3
1998,Los Angeles Lakers,1,61,21,82,0.74 ,105.5,97.8,0.48 ,38.4,79.7,0.52 ,32.3,62.4,0.35 ,6.1,17.3,0.68 ,22.7,33.5,43.3,13.2,30.1,24.5,9,6.8,15,22.7
1998,Atlanta Hawks,1,50,32,82,0.61 ,95.9,92.3,0.46 ,35.2,77.5,0.48 ,31.1,65.1,0.33 ,4.1,12.4,0.76 ,21.3,28.2,43,13.5,29.5,19.1,8,6,14.1,20.4
1998,Minnesota Timberwolves,1,45,37,82,0.55 ,101.1,100.4,0.46 ,38.5,83.5,0.48 ,34.8,72.9,0.35 ,3.7,10.6,0.74 ,20.4,27.5,42.6,13,29.6,25.2,7.8,5.2,13.5,23
1998,Phoenix Suns,1,56,26,82,0.68 ,99.6,94.4,0.47 ,38.3,81.8,0.49 ,33,67,0.36 ,5.3,14.8,0.75 ,17.8,23.8,42,12.1,29.9,25.9,9.2,5.2,14.6,21.5
1998,Boston Celtics,0,36,46,82,0.44 ,95.9,98.5,0.43 ,36.7,84.6,0.46 ,31.6,69.4,0.33 ,5.1,15.2,0.73 ,17.4,24,39.5,14.6,24.9,22.1,12,4.5,15.6,26.9
1998,New Orleans Pelicans,1,51,31,82,0.62 ,96.6,94.6,0.47 ,36.2,77.4,0.48 ,32,66.4,0.38 ,4.2,11,0.75 ,20,26.7,40.6,12,28.5,23.7,8.4,3.8,14.6,21.4
1998,Portland Trail Blazers,1,46,36,82,0.56 ,94.3,92.9,0.45 ,35.2,78,0.48 ,31.2,65.2,0.31 ,4,12.8,0.74 ,20,27.1,44,13.2,30.8,21.5,7.1,5.7,16.2,22.7
1998,Chicago Bulls,1,62,20,82,0.76 ,96.7,89.6,0.45 ,37.4,82.9,0.47 ,33.6,71.2,0.32 ,3.8,11.7,0.74 ,18.2,24.5,44.9,15.2,29.7,23.8,8.5,4.3,13.3,20.6
1998,Kansas City Kings,0,27,55,82,0.33 ,93.1,98.7,0.44 ,36.1,81.5,0.45 ,32.6,71.7,0.35 ,3.5,9.8,0.69 ,17.6,25.6,41.4,13.3,28.1,22.4,7.3,5.1,15,22.1
1998,San Antonio Spurs,1,56,26,82,0.68 ,92.5,88.5,0.47 ,35.3,75.5,0.49 ,31.6,65,0.35 ,3.7,10.5,0.69 ,18.2,26.4,44.2,12,32.2,22.4,6.3,6.9,15.4,21.1
1998,Cleveland Cavaliers,1,47,35,82,0.57 ,92.5,89.8,0.45 ,34.4,75.7,0.47 ,30.8,65.9,0.37 ,3.6,9.8,0.76 ,20.2,26.7,40.1,11.6,28.4,23.1,9.9,5.1,16.6,23.6
1998,Oklahoma City Thunder,1,61,21,82,0.74 ,100.6,93.4,0.47 ,37.2,78.8,0.50 ,29.6,59.7,0.40 ,7.6,19.1,0.72 ,18.5,25.7,38.5,11.4,27.1,24.2,9.8,4.6,13.6,22.1
1998,Detroit Pistons,0,37,45,82,0.45 ,94.2,92.6,0.45 ,34.9,77.7,0.47 ,31.3,66.3,0.31 ,3.6,11.4,0.75 ,20.8,27.9,41.2,12.7,28.5,19.5,8.3,4.2,13.8,22
1998,Utah Jazz,1,62,20,82,0.76 ,101,94.4,0.49 ,36.5,74.5,0.51 ,33.5,66.3,0.37 ,3,8.2,0.77 ,24.9,32.2,41.1,11.7,29.3,25.2,7.9,5,14.9,23.9
1998,Indiana Pacers,1,58,24,82,0.71 ,96,89.9,0.47 ,35.6,75.9,0.48 ,30.7,63.4,0.39 ,4.9,12.5,0.76 ,19.9,26,39.3,10.7,28.6,23,7.9,4.5,13.5,22.7
1998,Miami Heat,1,55,27,82,0.67 ,95,90,0.45 ,34.8,77.2,0.48 ,28.1,58.4,0.36 ,6.7,18.8,0.74 ,18.8,25.4,42,12.5,29.5,21.4,8.1,5.2,14.3,24.2
1998,Memphis Grizzlies,0,19,63,82,0.23 ,96.6,103.9,0.46 ,36.7,80.1,0.47 ,32.7,69.1,0.36 ,4,11,0.74 ,19.3,26.2,41.4,13.2,28.2,23.9,7.5,4.3,16.5,22.1
1998,Milwaukee Bucks,0,36,46,82,0.44 ,94.5,96.4,0.46 ,35.6,78,0.47 ,32.6,69.4,0.35 ,3,8.6,0.77 ,20.3,26.4,39.9,12.6,27.3,20.1,8.9,4.4,16.2,23.4
1998,New Jersey Nets,1,43,39,82,0.52 ,99.6,98.1,0.44 ,37.3,84.5,0.46 ,33.5,73.1,0.33 ,3.8,11.4,0.74 ,21.3,28.7,42.5,16.4,26.1,20.5,9.5,3.8,13.7,23.4
1998,New York Knicks,1,43,39,82,0.52 ,91.6,89.1,0.45 ,34.9,78.2,0.47 ,30.2,64.3,0.34 ,4.7,13.9,0.77 ,17.1,22.1,41.6,11.9,29.7,21.8,7.7,3.4,14.6,23.7
1998,Orlando Magic,0,41,41,82,0.50 ,90.1,91.2,0.43 ,33.8,78.7,0.45 ,30.2,67.6,0.32 ,3.6,11.1,0.73 ,18.9,26.1,41.2,14.4,26.9,20.7,7.9,5.4,14.9,19.7
1998,Philadelphia 76ers,0,31,51,82,0.38 ,93.3,95.7,0.44 ,34.6,78.2,0.46 ,31.6,68.3,0.30 ,3,9.9,0.74 ,21.1,28.7,41.7,13.7,28,21.1,8.9,6,15.8,22.9
1998,Toronto Raptors,0,16,66,82,0.20 ,94.9,104.2,0.44 ,36.2,83.1,0.45 ,31.7,69.9,0.34 ,4.5,13.2,0.72 ,18,25.1,40.7,14.5,26.2,21.3,9.4,8.1,16.2,22.6
1998,Washington Wizards,0,42,40,82,0.51 ,97.2,96.6,0.45 ,37.6,83.1,0.47 ,33.7,71.6,0.34 ,3.9,11.5,0.69 ,18.2,26.3,42.2,13.7,28.5,23.2,8.4,4.6,13.5,22.4
1999,Dallas Mavericks,0,19,31,50,0.38 ,91.6,94,0.43 ,35,80.7,0.45 ,31,68.8,0.34 ,4,11.9,0.73 ,17.6,24.2,42.5,12.9,29.6,18.4,7,5.8,13,21.3
1999,Denver Nuggets,0,14,36,50,0.28 ,93.5,100.1,0.42 ,33.6,79.8,0.45 ,27.6,61.4,0.33 ,6,18.4,0.76 ,20.2,26.5,40.8,12.9,27.8,19.4,7.5,5.5,14.3,22.9
1999,Golden State Warriors,0,21,29,50,0.42 ,88.3,90.8,0.42 ,34.6,83.5,0.43 ,31.4,72.2,0.29 ,3.2,11.3,0.68 ,15.9,23.5,47.5,16.3,31.2,20.7,8.3,4.4,14.6,25.4
1999,Houston Rockets,1,31,19,50,0.62 ,94.2,91.9,0.46 ,35.1,76,0.49 ,28.4,57.7,0.37 ,6.7,18.3,0.73 ,17.3,23.7,41.5,10.7,30.8,21.2,7.7,5.2,15.4,19.2
1999,Los Angeles Clippers,0,9,41,50,0.18 ,90.4,99.2,0.43 ,34.2,80.1,0.45 ,29.9,66.7,0.32 ,4.3,13.4,0.72 ,17.7,24.5,39.2,13.3,25.9,16.4,8.5,4.7,15.2,24.5
1999,Atlanta Hawks,1,31,19,50,0.62 ,86.3,83.4,0.41 ,30.8,75.2,0.43 ,26.9,62.3,0.31 ,3.9,12.9,0.73 ,20.8,28.4,43.5,13.5,30,15.6,6.9,5.2,14.1,19.7
